names,edhrec
Rumbling Baloth,27
Savage Summoning,1036
Scavenging Ooze,11747
Sporemound,2900
Trollhide,192
Vastwood Hydra,2887
Voracious Wurm,119
Windstorm,286
Witchstalker,581
Woodborn Behemoth,256
Accorder's Shield,1664
Bubbling Cauldron,291
Darksteel Forge,8759
Darksteel Ingot,41247
Door of Destinies,14786
Elixir of Immortality,16419
Fireshrieker,8524
Guardian of the Ages,180
Pyromancer's Gauntlet,650
Ratchet Bomb,1058
Ring of Three Wishes,1376
Rod of Ruin,34
Sliver Construct,99
Strionic Resonator,15366
Trading Post,10382
Vial of Poison,56
Encroaching Wastes,2148
Mutavault,3832
Shimmering Grotto,1959
Ajani Caller of the Pride,2220
Ajani's Sunstriker,471
Angel's Mercy,121
Angelic Benediction,514
Attended Knight,313
Aven Squire,461
Battleflight Eagle,12
Captain of the Watch,2790
Captain's Call,303
Crusader of Odric,603
Divine Favor,157
Divine Verdict,205
Erase,496
Faith's Reward,4740
Glorious Charge,41
Griffin Protector,82
Guardian Lions,19
Guardians of Akrasa,307
Healer of the Pride,946
Intrepid Hero,1693
Knight of Glory,748
Oblivion Ring,15574
Odric Master Tactician,4322
Pacifism,2342
Pillarfield Ox,4
Planar Cleansing,3731
Prized Elephant,47
Rain of Blades,14
Rhox Faithmender,3621
Safe Passage,414
Serra Angel,906
Serra Avatar,3506
Serra Avenger,500
Show of Valor,58
Silvercoat Lion,45
Sublime Archangel,2149
Touch of the Eternal,20
War Falcon,49
War Priest of Thune,1276
Warclamp Mastiff,65
Archaeomancer,17922
Arctic Aven,159
Augur of Bolas,2137
Battle of Wits,27
Clone,4411
Courtly Provocateur,95
Divination,2760
Downpour,46
Encrust,227
Essence Scatter,3461
Faerie Invaders,36
Fog Bank,4418
Harbor Serpent,227
Hydrosurge,14
Index,422
Jace Memory Adept,3521
Jace's Phantasm,2188
Kraken Hatchling,237
Master of the Pearl Trident,2080
Merfolk of the Pearl Trident,29
Mind Sculpt,674
Negate,42908
Omniscience,10070
Redirect,1273
Rewind,14084
Scroll Thief,735
Sleep,1961
Spelltwine,5310
Sphinx of Uthuun,3907
Stormtide Leviathan,5518
Switcheroo,587
Talrand Sky Summoner,10764
Talrand's Invocation,310
Tricks of the Trade,282
Unsummon,2308
Vedalken Entrancer,49
Void Stalker,202
Watercourser,18
Welkin Tern,29
Wind Drake,30
Blood Reckoning,971
Bloodhunter Bat,76
Bloodthrone Vampire,2217
Cower in Fear,70
Crippling Blight,48
Dark Favor,89
Diabolic Revelation,2597
Disciple of Bolas,9548
Disentomb,571
Duress,3984
Duskmantle Prowler,60
Duty-Bound Dead,92
Essence Drain,21
Giant Scorpion,64
Harbor Bandit,55
Knight of Infamy,287
Liliana of the Dark Realms,6334
Liliana's Shade,465
Mark of the Vampire,324
Mind Rot,478
Murder,10813
Mutilate,7086
Nefarox Overlord of Grixis,650
Phylactery Lich,537
Public Execution,46
Ravenous Rats,555
Rise from the Grave,2290
Servant of Nefarox,43
Shimian Specter,148
Sign in Blood,14267
Tormented Soul,1965
Vampire Nighthawk,8669
Vampire Nocturnus,1916
Veilborn Ghoul,74
Vile Rebirth,234
Walking Corpse,72
Wit's End,367
Xathrid Gorgon,424
Zombie Goliath,30
Arms Dealer,1051
Bladetusk Boar,39
Canyon Minotaur,36
Chandra the Firebrand,1157
Chandra's Fury,230
Cleaver Riot,242
Craterize,79
Crimson Muckwader,8
Dragon Hatchling,380
Fervor,6270
Fire Elemental,79
Firewing Phoenix,171
Flames of the Firebrand,153
Furnace Whelp,248
Goblin Arsonist,394
Goblin Battle Jester,120
Hamletback Goliath,1911
Kindled Fury,137
Krenko Mob Boss,4863
Krenko's Command,5195
Magmaquake,4298
Mark of Mutiny,1379
Mindclaw Shaman,2196
Mogg Flunkies,110
Reckless Brute,19
Reverberate,10590
Rummaging Goblin,1291
Searing Spear,627
Slumbering Dragon,896
Smelt,804
Thundermaw Hellkite,2092
Torch Fiend,284
Trumpet Blast,607
Turn to Slag,21
Volcanic Geyser,422
Volcanic Strength,128
Wall of Fire,117
Wild Guess,2674
Worldfire,12
Acidic Slime,34206
Arbor Elf,20196
Bond Beetle,411
Boundless Realms,5634
Bountiful Harvest,101
Centaur Courser,33
Deadly Recluse,902
Duskdale Wurm,133
Elderscale Wurm,647
Elvish Archdruid,6882
Elvish Visionary,9821
Farseek,51966
Flinthoof Boar,77
Fog,3110
Fungal Sprouting,2239
Garruk Primal Hunter,7418
Garruk's Packleader,5614
Ground Seal,2240
Mwonvuli Beast Tracker,1084
Naturalize,7850
Plummet,637
Predatory Rampage,280
Prey Upon,1984
Primal Huntbeast,38
Primordial Hydra,4008
Quirion Dryad,72
Rancor,8476
Ranger's Path,3158
Revive,739
Roaring Primadox,303
Sentinel Spider,273
Serpent's Gift,17
Silklash Spider,2771
Spiked Baloth,5
Thragtusk,3723
Timberpack Wolf,32
Titanic Growth,645
Vastwood Gorger,22
Yeva Nature's Herald,7886
Yeva's Forcemage,42
Nicol Bolas Planeswalker,4773
Akroma's Memorial,6294
Chronomaton,150
Clock of Omens,4170
Door to Nothingness,2004
Elixir of Immortality,16419
Gem of Becoming,916
Gilded Lotus,48559
Jayemdae Tome,308
Kitesail,356
Phyrexian Hulk,37
Primal Clay,84
Ring of Evos Isle,749
Ring of Kalonia,1768
Ring of Thune,1041
Ring of Valkas,1491
Ring of Xathrid,1663
Sands of Delirium,894
Staff of Nin,9698
Stuffy Doll,3073
Tormod's Crypt,8043
Trading Post,10382
Cathedral of War,2670
Dragonskull Summit,30625
Drowned Catacomb,33656
Evolving Wilds,135080
Glacial Fortress,28944
Hellion Crucible,220
Reliquary Tower,123169
Rootbound Crag,25542
Sunpetal Grove,29143
Plains,157511
Island,182057
Swamp,176886
Mountain,161978
Forest,170170
Aegis Angel,2338
Alabaster Mage,68
Angelic Destiny,1678
Arbalest Elite,26
Archon of Justice,2394
Armored Warhorse,47
Assault Griffin,55
Auramancer,4661
Benalish Veteran,6
Celestial Purge,168
Day of Judgment,12877
Demystify,363
Elite Vanguard,120
Gideon Jura,1758
Gideon's Avenger,407
Gideon's Lawkeeper,258
Grand Abolisher,15332
Griffin Rider,45
Griffin Sentinel,86
Guardians' Pledge,69
Honor of the Pure,2210
Lifelink,355
Mesa Enchantress,10187
Mighty Leap,278
Peregrine Griffin,46
Personal Sanctuary,209
Pride Guardian,453
Roc Egg,817
Siege Mastodon,17
Spirit Mantle,4663
Stave Off,503
Stonehorn Dignitary,2318
Stormfront Pegasus,52
Sun Titan,34643
Timely Reinforcements,211
Aether Adept,1756
Alluring Siren,55
Amphin Cutthroat,4
Aven Fleetwing,87
Azure Mage,342
Belltower Sphinx,235
Cancel,7303
Chasm Drake,6
Coral Merfolk,31
Djinn of Wishes,1133
Flashfreeze,99
Flight,47
Frost Breath,85
Frost Titan,2139
Ice Cage,70
Jace's Archivist,9644
Jace's Erasure,1608
Levitation,694
Lord of the Unreal,498
Mana Leak,9319
Master Thief,423
Merfolk Looter,1942
Merfolk Mesmerist,64
Mind Control,1228
Mind Unbound,1266
Phantasmal Bear,53
Phantasmal Dragon,80
Phantasmal Image,4560
Ponder,41756
Skywinder Drake,8
Time Reversal,3786
Turn to Frog,626
Visions of Beyond,1885
Blood Seeker,1988
Bloodlord of Vaasgoth,2881
Bloodrage Vampire,40
Brink of Disaster,51
Call to the Grave,1423
Cemetery Reaper,4336
Child of Night,628
Consume Spirit,893
Deathmark,125
Devouring Swarm,212
Diabolic Tutor,37700
Distress,299
Doom Blade,9605
Drifting Shade,28
Duskhunter Bat,29
Grave Titan,13581
Gravedigger,2668
Hideous Visage,33
Monomania,127
Onyx Mage,144
Reassembling Skeleton,9748
Royal Assassin,2558
Rune-Scarred Demon,13365
Sengir Vampire,277
Smallpox,1535
Sorin Markov,4526
Sorin's Thirst,176
Sorin's Vengeance,508
Sutured Ghoul,49
Taste of Blood,14
Vampire Outcasts,98
Vengeful Pharaoh,1209
Warpath Ghoul,7
Wring Flesh,13
Zombie Infestation,1736
Act of Treason,2356
Blood Ogre,44
Bonebreaker Giant,6
Chandra's Outrage,350
Chandra's Phoenix,599
Circle of Flame,875
Combust,39
Crimson Mage,115
Fiery Hellhound,52
Fireball,3076
Firebreathing,126
Flameblast Dragon,2465
Fling,3419
Furyborn Hellkite,519
Goblin Bangchuckers,339
Goblin Chieftain,3765
Goblin Fireslinger,875
Goblin Grenade,1299
Goblin Piker,20
Goblin Tunneler,371
Goblin War Paint,255
Gorehorn Minotaurs,268
Grim Lavamancer,443
Incinerate,892
Inferno Titan,7497
Lava Axe,222
Lightning Elemental,43
Manabarbs,3809
Manic Vandal,730
Scrambleverse,1313
Shock,2047
Slaughter Cry,41
Stormblood Berserker,245
Tectonic Rift,235
Volcanic Dragon,238
Wall of Torches,21
Warstorm Surge,13136
Arachnus Spinner,441
Arachnus Web,466
Autumn's Veil,3973
Birds of Paradise,40557
Brindle Boar,39
Carnage Wurm,156
Cudgel Troll,35
Doubling Chant,185
Dungrove Elder,930
Garruk's Companion,118
Garruk's Horde,3011
Giant Spider,218
Gladecover Scout,591
Greater Basilisk,26
Hunter's Insight,4052
Jade Mage,1905
Llanowar Elves,44312
Lure,628
Lurking Crocodile,19
Overrun,6348
Primeval Titan,217
Rampant Growth,52976
Reclaim,2951
Rites of Flourishing,7894
Runeclaw Bear,881
Sacred Wolf,271
Skinshifter,508
Stampeding Rhino,13
Stingerfling Spider,594
Trollhide,192
Adaptive Automaton,5667
Angel's Feather,398
Crown of Empires,242
Crumbling Colossus,17
Demon's Horn,1126
Dragon's Claw,320
Druidic Satchel,1831
Greatsword,68
Kite Shield,810
Kraken's Eye,208
Manalith,6483
Pentavus,1773
Quicksilver Amulet,5315
Rusted Sentinel,5
Scepter of Empires,306
Solemn Simulacrum,73865
Sundial of the Infinite,3137
Swiftfoot Boots,101064
Thran Golem,90
Throne of Empires,414
Worldslayer,1885
Wurm's Tooth,172
Buried Ruin,26061
Ajani Goldmane,1616
Ajani's Mantra,552
Ajani's Pridemate,3990
Angelic Arbiter,3548
Armored Ascension,1067
Baneslayer Angel,2599
Blinding Mage,56
Cloud Crusader,40
Condemn,4713
Excommunicate,35
Goldenglow Moth,150
Holy Strength,97
Infantry Veteran,39
Inspired Charge,289
Knight Exemplar,2070
Leyline of Sanctity,1867
Palace Guard,195
Serra Ascendant,6912
Silence,7078
Solemn Offering,555
Squadron Hawk,12
Tireless Missionaries,12
Vengeful Archon,127
White Knight,574
Wild Griffin,55
Air Servant,40
Armored Cancrix,45
Augury Owl,2033
Azure Drake,8
Call to Mind,2231
Cloud Elemental,9
Conundrum Sphinx,976
Diminish,144
Foresee,1129
Jace Beleren,7130
Jace's Ingenuity,1372
Leyline of Anticipation,18407
Maritime Guard,20
Mass Polymorph,421
Merfolk Sovereign,2203
Merfolk Spy,589
Phantom Beast,10
Preordain,29801
Tome Scour,501
Traumatize,4092
Wall of Frost,3589
Water Servant,15
Assassinate,221
Barony Vampire,33
Black Knight,497
Blood Tithe,390
Bog Raiders,20
Captivating Vampire,4499
Corrupt,1030
Dark Tutelage,1192
Demon of Death's Gate,558
Haunting Echoes,13
Howling Banshee,78
Leyline of the Void,3682
Liliana Vess,9716
Liliana's Caress,4416
Liliana's Specter,1354
Nantuko Shade,203
Necrotic Plague,143
Nether Horror,2
Nightwing Shade,19
Quag Sickness,98
Relentless Rats,721
Rotting Legion,1
Stabbing Pain,12
Unholy Strength,86
Viscera Seer,22792
Ancient Hellkite,220
Arc Runner,307
Berserkers of Blood Ridge,12
Bloodcrazed Goblin,26
Chandra Nalaar,674
Chandra's Spitfire,672
Cyclops Gladiator,196
Demolish,527
Destructive Force,790
Earth Servant,26
Ember Hauler,337
Fire Servant,1577
Goblin Balloon Brigade,210
Hoarding Dragon,2337
Incite,10
Leyline of Punishment,1026
Lightning Bolt,9766
Magma Phoenix,306
Prodigal Pyromancer,547
Pyretic Ritual,2966
Pyroclasm,2529
Shiv's Embrace,127
Thunder Strike,101
Vulshok Berserker,2
Wild Evocation,1269
Awakener Druid,81
Back to Nature,1024
Cultivate,88779
Dryad's Favor,46
Fauna Shaman,10826
Gaea's Revenge,990
Garruk Wildspeaker,7296
Giant Growth,1131
Hornet Sting,32
Hunters' Feast,33
Leyline of Vitality,764
Mitotic Slime,1627
Nature's Spiral,1014
Obstinate Baloth,148
Overwhelming Stampede,14877
Primal Cocoon,54
Prized Unicorn,173
Protean Hydra,2524
Spined Wurm,31
Sylvan Ranger,3238
Wall of Vines,506
Yavimaya Wurm,52
Brittle Effigy,775
Crystal Ball,3719
Gargoyle Sentinel,44
Jinxed Idol,572
Juggernaut,113
Ornithopter,6482
Platinum Angel,6439
Sorcerer's Strongbox,448
Steel Overseer,2202
Stone Golem,24
Sword of Vengeance,8250
Temple Bell,6995
Triskelion,5134
Voltaic Key,8124
Warlord's Axe,34
Whispersilk Cloak,25607
Mystifying Maze,4833
Terramorphic Expanse,110238
Guardian Seraph,213
Harm's Way,44
Indestructibility,3437
Lightwielder Paladin,326
Open the Vaults,8149
Razorfoot Griffin,65
Rhox Pikemaster,216
Righteousness,263
Soul Warden,8889
Tempest of Light,133
Undead Slayer,22
Veteran Armorsmith,283
Veteran Swordsmith,448
Wall of Faith,246
Air Elemental,131
Convincing Mirage,35
Disorient,0
Fabricate,18363
Hive Mind,1561
Horned Turtle,18
Illusionary Servant,34
Jump,9
Mind Spring,2040
Phantom Warrior,272
Polymorph,877
Sage Owl,1151
Serpent of the Endless Sea,252
Snapping Drake,20
Sphinx Ambassador,1357
Telepathy,2806
Time Warp,7042
Twincast,3319
Zephyr Sprite,700
Acolyte of Xathrid,33
Bog Wraith,17
Dread Warlock,14
Drudge Skeletons,127
Hypnotic Specter,1195
Kelinore Bat,3
Looming Shade,33
Megrim,4593
Mind Shatter,394
Nightmare,596
Sanguine Bond,11878
Soul Bleed,14
Tendrils of Corruption,1926
Underworld Dreams,4181
Vampire Aristocrat,370
Wall of Bone,189
Weakness,4
Xathrid Demon,342
Ball Lightning,679
Bogardan Hellkite,3439
Burning Inquiry,2297
Burst of Speed,83
Capricious Efreet,425
Dragon Whelp,223
Earthquake,7601
Goblin Artillery,29
Ignite Disorder,19
Inferno Elemental,45
Jackal Familiar,22
Panic Attack,22
Raging Goblin,282
Seismic Strike,227
Shatter,389
Shivan Dragon,802
Siege-Gang Commander,9004
Sparkmage Apprentice,42
Stone Giant,10
Viashino Spearhunter,4
Warp World,2028
Yawning Fissure,41
Ant Queen,2297
Borderland Ranger,597
Bramble Creeper,6
Craw Wurm,48
Elvish Piper,4430
Emerald Oryx,9
Enormous Baloth,45
Entangling Vines,13
Great Sable Stag,227
Howl of the Night Pack,1292
Kalonian Behemoth,152
Lurking Predators,4771
Master of the Wild Hunt,1249
Might of Oaks,675
Mist Leopard,18
Mold Adder,469
Oakenform,171
Regenerate,35
Windstorm,286
Coat of Arms,13865
Darksteel Colossus,2204
Gorgon Flail,1270
Howling Mine,10427
Magebane Armor,999
Mirror of Fate,181
Pithing Needle,2787
Rod of Ruin,34
Spellbook,7622
Gargoyle Castle,1541
Ancestor's Chosen,30
Angel of Mercy,89
Angelic Blessing,39
Angelic Chorus,2141
Angelic Wall,1242
Aura of Silence,12317
Aven Cloudchaser,215
Ballista Squad,92
Bandage,1386
Beacon of Immortality,2705
Benalish Knight,117
Cho-Manno Revolutionary,258
Field Marshal,680
Ghost Warden,10
Glorious Anthem,1580
Hail of Arrows,35
Heart of Light,36
High Ground,117
Holy Day,806
Honor Guard,8
Icatian Priest,8
Kjeldoran Royal Guard,42
Loxodon Mystic,40
Loyal Sentry,222
Luminesce,4
Mobilization,1372
Nomad Mythmaker,1045
Paladin en-Vec,318
Pariah,1537
Reviving Dose,87
Reya Dawnbringer,4076
Rule of Law,3386
Samite Healer,23
Serra's Embrace,243
Skyhunter Patrol,134
Skyhunter Prowler,120
Skyhunter Skirmisher,1440
Spirit Link,705
Spirit Weaver,1
Starlight Invoker,4
Steadfast Guard,39
Story Circle,420
Suntail Hawk,214
Treasure Hunter,420
True Believer,312
Tundra Wolves,230
Venerable Monk,13
Voice of All,249
Wall of Swords,229
Warrior's Honor,2
Windborn Muse,6932
Wrath of God,26230
Youthful Knight,139
Academy Researchers,138
Ambassador Laquatus,266
Arcanis the Omnipotent,8416
Aura Graft,91
Aven Fisher,31
Aven Windreader,17
Boomerang,1481
Cephalid Constable,1020
Cloud Sprite,586
Counsel of the Soratami,309
Crafty Pathmage,49
Dehydration,9
Deluge,144
Denizen of the Deep,112
Discombobulate,281
Dreamborn Muse,2674
Evacuation,10949
Fog Elemental,8
Fugitive Wizard,27
Horseshoe Crab,779
Hurkyl's Recall,2384
Lumengrid Warden,4
Mahamoti Djinn,55
March of the Machines,613
Mind Bend,235
Peek,1431
Persuasion,348
Plagiarize,127
Puppeteer,435
Reminisce,313
Remove Soul,527
Robe of Mirrors,500
Rootwater Commando,23
Rootwater Matriarch,90
Scalpelexis,83
Sea Monster,34
Shimmering Wings,197
Sift,394
Sky Weaver,4
Spiketail Hatchling,550
Sunken Hope,283
Telling Time,4955
Thieving Magpie,387
Tidings,1070
Time Stop,1322
Time Stretch,3798
Twitch,112
Vedalken Mastermind,405
Wall of Air,652
Afflict,28
Agonizing Memories,20
Ascendant Evincar,707
Beacon of Unrest,6538
Contaminated Bond,40
Cruel Edict,217
Doomed Necromancer,2767
Dross Crocodile,11
Dusk Imp,9
Fear,193
Festering Goblin,133
Grave Pact,13929
Graveborn Muse,2510
Hate Weaver,5
Head Games,538
Hidden Horror,30
Highway Robber,33
Knight of Dusk,133
Lord of the Pit,160
Lord of the Undead,3167
Mass of Ghouls,14
Midnight Ritual,36
Mortal Combat,578
Mortivore,2418
Nantuko Husk,1272
Nekrataal,1795
No Rest for the Wicked,799
Phage the Untouchable,1621
Phyrexian Rager,1188
Plague Beetle,33
Plague Wind,3729
Rain of Tears,128
Recover,532
Scathe Zombies,11
Severed Legion,37
Sleeper Agent,134
Soul Feast,16
Spineless Thug,5
Stronghold Discipline,47
Terror,825
Thrull Surgeon,32
Vampire Bats,20
Anaba Bodyguard,46
Arcane Teachings,82
Beacon of Destruction,385
Blaze,636
Bloodfire Colossus,448
Bloodrock Cyclops,12
Bogardan Firefiend,23
Cone of Flame,99
Cryoclasm,29
Dragon Roost,259
Duct Crawler,6
Earth Elemental,11
Fists of the Anvil,554
Flamewave Invoker,73
Flowstone Slide,101
Furnace of Rath,4256
Goblin Elite Infantry,11
Goblin King,3378
Goblin Lore,285
Goblin Sky Raider,54
Guerrilla Tactics,18
Hill Giant,10
Kamahl Pit Fighter,659
Lavaborn Muse,212
Mogg Fanatic,469
Orcish Artillery,29
Rage Weaver,5
Relentless Assault,5124
Rock Badger,2
Scoria Wurm,218
Seismic Assault,925
Shatterstorm,628
Shivan Hellkite,168
Shunt,313
Smash,282
Soulblast,161
Spark Elemental,241
Spitting Earth,109
Squee Goblin Nabob,3983
Stun,1236
Sudden Impact,163
Threaten,592
Thundering Giant,12
Uncontrollable Anger,8
Viashino Runner,4
Viashino Sandscout,28
Abundance,6511
Aggressive Urge,184
Avatar of Might,201
Blanchwood Armor,1483
Canopy Spider,171
Civic Wayfinder,813
Commune with Nature,226
Creeping Mold,532
Elven Riders,45
Elvish Berserker,37
Elvish Champion,2596
Femeref Archers,40
Gaea's Herald,1859
Grizzly Bears,944
Hunted Wumpus,394
Hurricane,1532
Joiner Adept,1172
Karplusan Strider,3
Kavu Climber,44
Llanowar Sentinel,5
Might Weaver,3
Mirri Cat Warrior,721
Molimo Maro-Sorcerer,598
Natural Spring,12
Overgrowth,5055
Pincher Beetles,7
Primal Rage,1808
Recollect,1397
Regeneration,242
Rhox,137
Root Maze,1655
Rootwalla,11
Rushwood Dryad,29
Scion of the Wild,196
Seedborn Muse,22852
Skyshroud Ranger,2543
Stalking Tiger,32
Stampeding Wildebeests,111
Sylvan Basilisk,30
Sylvan Scrying,10590
Tangle Spider,106
Treetop Bracers,139
Troll Ascetic,574
Upwelling,692
Verdant Force,4109
Viridian Shaman,895
Wall of Wood,82
Yavimaya Enchantress,1633
Bottle Gnomes,560
Chimeric Staff,50
Chromatic Star,2130
Citanul Flute,835
Colossus of Sardia,68
Composite Golem,279
Crucible of Worlds,17910
Doubling Cube,3651
Fountain of Youth,446
The Hive,37
Icy Manipulator,1082
Legacy Weapon,997
Leonin Scimitar,309
Loxodon Warhammer,15050
Mantis Engine,7
Millstone,321
Mind Stone,66107
Phyrexian Vault,291
Razormane Masticore,52
Sculpting Steel,4496
Steel Golem,882
Adarkar Wastes,10488
Battlefield Forge,17313
Brushland,8505
Caves of Koilos,22606
Faerie Conclave,2597
Forbidding Watchtower,1179
Ghitu Encampment,929
Karplusan Forest,9028
Llanowar Wastes,22564
Quicksand,619
Shivan Reef,21198
Spawning Pool,565
Sulfurous Springs,10260
Treetop Village,2337
Underground River,18828
Yavimaya Coast,25036
Aven Flock,7
Blessed Orator,56
Blinding Angel,705
Blinking Spirit,122
Chastise,143
Circle of Protection: Black,186
Circle of Protection: Red,182
Crossbow Infantry,30
Foot Soldiers,5
Gift of Estates,2256
Glory Seeker,27
Inspirit,17
Ivory Mask,224
Kami of Old Stone,148
Leonin Skyhunter,604
Marble Titan,782
Master Decoy,36
Master Healer,25
Mending Hands,7
Oracle's Attendants,10
Peace of Mind,55
Pegasus Charger,29
Reverse Damage,121
Sacred Ground,515
Sacred Nectar,15
Sanctum Guardian,20
Savannah Lions,435
Seasoned Marshal,16
Serra's Blessing,514
Veteran Cavalier,10
Weathered Wayfarer,4910
Worship,1178
Zealous Inquisitor,12
Annex,313
Archivist,534
Baleful Stare,18
Confiscate,936
Cowardice,426
Daring Apprentice,428
Dream Prowler,11
Exhaustion,211
Fishliver Oil,47
Fleeting Image,18
Imaginary Pet,9
Sage Aven,33
Sea's Claim,275
Sleight of Hand,3652
Storm Crow,162
Temporal Adept,298
Thought Courier,387
Tidal Kraken,419
Time Ebb,65
Trade Routes,1533
Treasure Trove,124
Wanderguard Sentry,3
Withering Gaze,17
Zur's Weirding,877
Blackmail,146
Bog Imp,14
Coercion,73
Dark Banishing,195
Death Pits of Rath,517
Deathgazer,6
Enfeeblement,7
Execute,23
Final Punishment,58
Foul Imp,15
Giant Cockroach,5
Gluttonous Zombie,12
Hell's Caretaker,2684
Hollow Dogs,15
Horror of Horrors,43
Mindslicer,2642
Persecute,135
Phyrexian Arena,37115
Phyrexian Gargantua,419
Raise Dead,618
Razortooth Rats,89
Serpent Warrior,2
Slay,12
Swarm of Rats,658
Will-o'-the-Wisp,315
Yawgmoth Demon,8
Zombify,1023
Anaba Shaman,62
Anarchist,530
Balduvian Barbarians,34
Blood Moon,7747
Boiling Seas,177
Enrage,146
Flame Wave,134
Flashfires,141
Flowstone Crusher,3
Flowstone Shambler,1
Form of the Dragon,351
Goblin Brigand,18
Goblin Chariot,33
Goblin Mountaineer,79
Karplusan Yeti,14
Kird Ape,111
Magnivore,39
Mana Clash,790
Mogg Sentry,100
Ogre Taskmaster,5
Rathi Dragon,13
Reflexes,49
Rogue Kavu,7
